Timestamp,Flowrate (L/min),B2 - General - TGS2610 - V,B2 - General - TGS2611 - V,B2 - General - TGS2612 - V,B2 - General - MQ9_b - V,B2 - BME680 - temperature - °C,B2 - BME680 - temperature - V,B2 - BME680 - pressure - KPa,B2 - BME680 - pressure - V,B2 - BME680 - humidity - %,B2 - BME680 - humidity - V,B2 - BME680 - gas - Kohms,B2 - BME680 - gas - V,B2 - SGP41 - SRAW_VOC - raw,B2 - SGP41 - SRAW_NOx - raw,B1 - General - TGS2600 - V,B1 - General - TGS2602 - V,B1 - General - TGS2603 - V,B1 - General - MQ2 - V,B1 - Multichannel Gas Sensor - GM102B (NO2) - ppm,B1 - Multichannel Gas Sensor - GM102B (NO2) - V,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - ppm,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - V,B1 - Multichannel Gas Sensor - GM502B (VOC) - ppm,B1 - Multichannel Gas Sensor - GM502B (VOC) - V,B1 - Multichannel Gas Sensor - GM702B (CO) - ppm,B1 - Multichannel Gas Sensor - GM702B (CO) - V,B1 - SGP30 - tVOC - ppb,B1 - SGP30 - tVOC - V,B1 - SGP30 - CO2eq - ppm,B1 - SGP30 - CO2eq - V,B1 - BME688 - temperature - °C,B1 - BME688 - temperature - V,B1 - BME688 - pressure - KPa,B1 - BME688 - pressure - V,B1 - BME688 - humidity - %,B1 - BME688 - humidity - V,B1 - BME688 - gas - Kohms,B1 - BME688 - gas - V,B1 - Formaldehyde - hcho - ppb,B1 - Formaldehyde - hcho - V,B1 - Formaldehyde - humidity - %,B1 - Formaldehyde - humidity - V,B1 - Formaldehyde - temperature - °C,B1 - Formaldehyde - temperature - V
16-07-2025 11:14:49,5.0,1.96,0.18,0.44,0.18,22.57 °C,1.64,94.76 KPa,2.67,29.08 %,0.96,94.85 Kohms,0.20,32047,0,1.81,1.87,2.88,0.32,252 ppm,0.81,358 ppm,1.15,101 ppm,0.33,105 ppm,0.34,277 ppb,0.015,797ppm,0.02,25.10 °C,1.72,94.77 KPa,2.67,35.95 %,1.15,12946.86 Kohms,27.19,10.20 ppb,0.033,25.33 %,0.82,24.07 °C,2.07
16-07-2025 11:14:54,5.0,1.68,0.18,0.44,0.18,22.57 °C,1.64,94.76 KPa,2.67,29.07 %,0.96,94.95 Kohms,0.20,32047,0,2.08,1.86,2.85,0.31,252 ppm,0.81,357 ppm,1.15,102 ppm,0.33,106 ppm,0.34,291 ppb,0.016,803ppm,0.02,25.09 °C,1.72,94.77 KPa,2.67,35.95 %,1.15,12946.86 Kohms,27.19,10.00 ppb,0.033,25.32 %,0.82,24.06 °C,2.07
16-07-2025 11:14:59,5.0,1.28,0.17,0.43,0.18,22.57 °C,1.64,94.76 KPa,2.67,29.07 %,0.96,94.85 Kohms,0.20,32041,0,1.83,1.88,2.85,0.34,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,274 ppb,0.015,798ppm,0.02,25.09 °C,1.72,94.77 KPa,2.67,35.94 %,1.15,12946.86 Kohms,27.19,10.00 ppb,0.033,25.32 %,0.82,24.07 °C,2.07
16-07-2025 11:15:04,5.0,1.12,0.17,0.44,0.18,22.57 °C,1.64,94.76 KPa,2.67,29.07 %,0.96,94.85 Kohms,0.20,32038,0,2.07,1.88,2.86,0.35,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,285 ppb,0.015,803ppm,0.02,25.09 °C,1.72,94.77 KPa,2.67,35.93 %,1.15,12946.86 Kohms,27.19,9.80 ppb,0.029,25.31 %,0.82,24.07 °C,2.07
16-07-2025 11:15:09,5.0,1.33,0.17,0.43,0.18,22.57 °C,1.64,94.76 KPa,2.67,29.09 %,0.96,94.90 Kohms,0.20,32055,0,1.84,1.88,2.85,0.32,252 ppm,0.81,358 ppm,1.15,101 ppm,0.33,105 ppm,0.34,282 ppb,0.015,794ppm,0.02,25.09 °C,1.72,94.77 KPa,2.67,35.95 %,1.15,12946.86 Kohms,27.19,9.60 ppb,0.029,25.32 %,0.82,24.06 °C,2.07
16-07-2025 11:15:14,5.0,1.58,0.18,0.44,0.18,22.57 °C,1.64,94.76 KPa,2.67,29.10 %,0.96,95.50 Kohms,0.20,32041,0,1.98,1.87,2.88,0.31,251 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,284 ppb,0.015,798ppm,0.02,25.10 °C,1.72,94.77 KPa,2.67,35.95 %,1.15,12946.86 Kohms,27.19,9.60 ppb,0.029,25.33 %,0.82,24.07 °C,2.07
16-07-2025 11:15:19,5.0,1.85,0.18,0.43,0.18,22.58 °C,1.64,94.76 KPa,2.67,29.11 %,0.96,94.85 Kohms,0.20,32059,0,1.96,1.87,2.86,0.31,252 ppm,0.81,357 ppm,1.15,101 ppm,0.33,106 ppm,0.34,272 ppb,0.014,794ppm,0.02,25.09 °C,1.72,94.77 KPa,2.67,35.96 %,1.15,12946.86 Kohms,27.19,9.60 ppb,0.029,25.31 %,0.82,24.05 °C,2.07
16-07-2025 11:15:24,5.0,1.9,0.17,0.43,0.18,22.57 °C,1.64,94.76 KPa,2.67,29.10 %,0.96,95.12 Kohms,0.20,32054,0,1.88,1.88,2.86,0.34,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,277 ppb,0.015,801ppm,0.02,25.10 °C,1.72,94.77 KPa,2.67,35.94 %,1.15,12946.86 Kohms,27.19,9.40 ppb,0.029,25.32 %,0.82,24.07 °C,2.07
16-07-2025 11:15:29,5.0,1.62,0.18,0.44,0.18,22.58 °C,1.64,94.76 KPa,2.67,29.11 %,0.96,94.69 Kohms,0.20,32021,0,2.04,1.87,2.88,0.35,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,283 ppb,0.015,797ppm,0.02,25.10 °C,1.72,94.78 KPa,2.67,35.95 %,1.15,12946.86 Kohms,27.19,9.40 ppb,0.029,25.32 %,0.82,24.07 °C,2.07
16-07-2025 11:15:34,5.0,1.3,0.17,0.44,0.18,22.58 °C,1.64,94.76 KPa,2.67,29.13 %,0.96,95.28 Kohms,0.20,32059,0,1.78,1.88,2.88,0.32,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,286 ppb,0.015,805ppm,0.02,25.10 °C,1.72,94.78 KPa,2.67,35.94 %,1.15,12946.86 Kohms,27.19,9.20 ppb,0.029,25.33 %,0.82,24.06 °C,2.07
16-07-2025 11:15:39,5.0,1.15,0.18,0.44,0.17,22.57 °C,1.64,94.76 KPa,2.67,29.13 %,0.96,95.28 Kohms,0.20,32049,0,2.04,1.87,2.88,0.31,251 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,287 ppb,0.015,800ppm,0.02,25.10 °C,1.72,94.78 KPa,2.67,35.95 %,1.15,12946.86 Kohms,27.19,9.40 ppb,0.029,25.31 %,0.82,24.07 °C,2.07
16-07-2025 11:15:44,5.0,1.37,0.18,0.43,0.18,22.57 °C,1.64,94.76 KPa,2.67,29.15 %,0.96,95.01 Kohms,0.20,32051,0,1.92,1.89,2.85,0.32,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,105 ppm,0.34,281 ppb,0.015,808ppm,0.02,25.09 °C,1.72,94.77 KPa,2.67,35.97 %,1.15,12946.86 Kohms,27.19,9.20 ppb,0.029,25.33 %,0.82,24.07 °C,2.07
16-07-2025 11:15:49,5.0,1.76,0.17,0.43,0.18,22.58 °C,1.64,94.76 KPa,2.67,29.15 %,0.96,94.63 Kohms,0.20,32043,0,1.9,1.88,2.88,0.31,251 ppm,0.81,357 ppm,1.15,102 ppm,0.33,106 ppm,0.34,289 ppb,0.015,805ppm,0.02,25.11 °C,1.72,94.78 KPa,2.67,35.94 %,1.15,12946.86 Kohms,27.19,9.40 ppb,0.029,25.31 %,0.82,24.08 °C,2.07
16-07-2025 11:15:54,5.0,1.96,0.17,0.44,0.18,22.57 °C,1.64,94.76 KPa,2.67,29.17 %,0.96,95.39 Kohms,0.20,32043,0,1.99,1.88,2.85,0.33,252 ppm,0.81,357 ppm,1.15,102 ppm,0.33,105 ppm,0.34,272 ppb,0.014,796ppm,0.02,25.09 °C,1.72,94.77 KPa,2.67,35.97 %,1.15,12946.86 Kohms,27.19,9.40 ppb,0.029,25.33 %,0.82,24.08 °C,2.07
16-07-2025 11:15:59,5.0,1.84,0.18,0.44,0.18,22.57 °C,1.64,94.76 KPa,2.67,29.17 %,0.96,95.28 Kohms,0.20,32047,0,1.85,1.87,2.85,0.32,251 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,286 ppb,0.015,802ppm,0.02,25.11 °C,1.72,94.78 KPa,2.67,35.95 %,1.15,12946.86 Kohms,27.19,9.60 ppb,0.029,25.32 %,0.82,24.08 °C,2.07
16-07-2025 11:16:04,5.0,1.5,0.17,0.43,0.18,22.58 °C,1.64,94.76 KPa,2.67,29.15 %,0.96,94.74 Kohms,0.20,32065,0,2.07,1.87,2.86,0.35,252 ppm,0.81,358 ppm,1.15,101 ppm,0.33,106 ppm,0.34,277 ppb,0.015,798ppm,0.02,25.11 °C,1.72,94.77 KPa,2.67,35.95 %,1.15,12946.86 Kohms,27.19,9.40 ppb,0.029,25.33 %,0.82,24.07 °C,2.07
16-07-2025 11:16:09,5.0,1.23,0.18,0.44,0.17,22.58 °C,1.64,94.76 KPa,2.67,29.13 %,0.96,94.79 Kohms,0.20,32031,0,1.82,1.89,2.86,0.31,252 ppm,0.81,357 ppm,1.15,102 ppm,0.33,105 ppm,0.34,284 ppb,0.015,805ppm,0.02,25.11 °C,1.72,94.77 KPa,2.67,35.97 %,1.15,12946.86 Kohms,27.19,9.40 ppb,0.029,25.33 %,0.82,24.07 °C,2.07
16-07-2025 11:16:14,5.0,1.16,0.17,0.43,0.18,22.58 °C,1.64,94.76 KPa,2.67,29.13 %,0.96,94.74 Kohms,0.20,32050,0,1.96,1.87,2.88,0.32,252 ppm,0.81,357 ppm,1.15,102 ppm,0.33,105 ppm,0.34,289 ppb,0.015,802ppm,0.02,25.11 °C,1.72,94.77 KPa,2.67,35.97 %,1.15,12946.86 Kohms,27.19,9.20 ppb,0.029,25.33 %,0.82,24.07 °C,2.07
16-07-2025 11:16:19,5.0,1.37,0.17,0.44,0.18,22.57 °C,1.64,94.76 KPa,2.67,29.09 %,0.96,95.28 Kohms,0.20,32060,0,2.01,1.88,2.85,0.31,252 ppm,0.81,357 ppm,1.15,102 ppm,0.33,106 ppm,0.34,281 ppb,0.015,797ppm,0.02,25.11 °C,1.72,94.77 KPa,2.67,35.97 %,1.15,12946.86 Kohms,27.19,9.00 ppb,0.029,25.33 %,0.82,24.07 °C,2.07
16-07-2025 11:16:24,5.0,1.69,0.17,0.43,0.18,22.58 °C,1.64,94.76 KPa,2.67,29.08 %,0.96,95.39 Kohms,0.20,32049,0,1.8,1.87,2.85,0.34,252 ppm,0.81,357 ppm,1.15,102 ppm,0.33,106 ppm,0.34,287 ppb,0.015,805ppm,0.02,25.10 °C,1.72,94.77 KPa,2.67,35.97 %,1.15,12946.86 Kohms,27.19,8.80 ppb,0.026,25.33 %,0.82,24.08 °C,2.07
16-07-2025 11:16:29,5.0,1.88,0.18,0.44,0.18,22.58 °C,1.64,94.76 KPa,2.67,29.07 %,0.96,95.33 Kohms,0.20,32062,0,2.07,1.88,2.88,0.34,252 ppm,0.81,357 ppm,1.15,102 ppm,0.33,106 ppm,0.34,290 ppb,0.015,804ppm,0.02,25.11 °C,1.72,94.77 KPa,2.67,35.97 %,1.15,12946.86 Kohms,27.19,8.80 ppb,0.026,25.33 %,0.82,24.06 °C,2.07
16-07-2025 11:16:34,5.0,1.91,0.17,0.43,0.18,22.57 °C,1.64,94.76 KPa,2.67,29.03 %,0.96,95.12 Kohms,0.20,32059,0,1.81,1.86,2.85,0.31,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,289 ppb,0.015,801ppm,0.02,25.11 °C,1.72,94.77 KPa,2.67,35.97 %,1.15,12946.86 Kohms,27.19,8.40 ppb,0.026,25.33 %,0.82,24.06 °C,2.07
16-07-2025 11:16:39,5.0,1.62,0.18,0.43,0.18,22.58 °C,1.64,94.76 KPa,2.67,29.02 %,0.96,96.04 Kohms,0.20,32058,0,2.07,1.89,2.86,0.32,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,282 ppb,0.015,801ppm,0.02,25.11 °C,1.72,94.77 KPa,2.67,35.96 %,1.15,12946.86 Kohms,27.19,8.40 ppb,0.026,25.33 %,0.82,24.08 °C,2.07
16-07-2025 11:16:44,5.0,1.28,0.18,0.44,0.17,22.58 °C,1.64,94.76 KPa,2.67,29.02 %,0.96,95.82 Kohms,0.20,32069,0,1.94,1.87,2.86,0.35,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,105 ppm,0.34,287 ppb,0.015,801ppm,0.02,25.11 °C,1.72,94.77 KPa,2.67,35.98 %,1.15,12946.86 Kohms,27.19,8.40 ppb,0.026,25.34 %,0.82,24.06 °C,2.07
16-07-2025 11:16:49,5.0,1.14,0.18,0.43,0.18,22.58 °C,1.64,94.76 KPa,2.67,29.00 %,0.96,95.28 Kohms,0.20,32067,0,1.89,1.86,2.85,0.32,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,294 ppb,0.016,808ppm,0.02,25.11 °C,1.72,94.77 KPa,2.67,35.98 %,1.15,12946.86 Kohms,27.19,8.40 ppb,0.026,25.35 %,0.82,24.07 °C,2.07
16-07-2025 11:16:54,5.0,1.27,0.17,0.43,0.18,22.58 °C,1.64,94.76 KPa,2.67,28.99 %,0.92,95.93 Kohms,0.20,32065,0,2.02,1.89,2.88,0.31,252 ppm,0.81,357 ppm,1.15,102 ppm,0.33,106 ppm,0.34,288 ppb,0.015,802ppm,0.02,25.11 °C,1.72,94.77 KPa,2.67,35.98 %,1.15,12946.86 Kohms,27.19,8.40 ppb,0.026,25.33 %,0.82,24.05 °C,2.07
16-07-2025 11:16:59,5.0,1.67,0.18,0.43,0.18,22.58 °C,1.64,94.76 KPa,2.67,28.99 %,0.92,95.50 Kohms,0.20,32075,0,1.8,1.88,2.88,0.31,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,105 ppm,0.34,287 ppb,0.015,804ppm,0.02,25.11 °C,1.72,94.77 KPa,2.67,35.99 %,1.15,12946.86 Kohms,27.19,8.20 ppb,0.026,25.35 %,0.82,24.06 °C,2.07
16-07-2025 11:17:04,5.0,1.93,0.18,0.44,0.17,22.58 °C,1.64,94.76 KPa,2.67,28.97 %,0.92,95.50 Kohms,0.20,32070,0,2.01,1.87,2.88,0.31,252 ppm,0.81,358 ppm,1.15,101 ppm,0.33,106 ppm,0.34,291 ppb,0.016,803ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.00 %,1.15,12946.86 Kohms,27.19,8.20 ppb,0.026,25.34 %,0.82,24.07 °C,2.07
16-07-2025 11:17:09,5.0,1.85,0.17,0.43,0.18,22.59 °C,1.64,94.76 KPa,2.67,28.96 %,0.92,95.61 Kohms,0.20,32075,0,1.93,1.87,2.86,0.31,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,105 ppm,0.34,285 ppb,0.015,804ppm,0.02,25.11 °C,1.72,94.77 KPa,2.67,35.99 %,1.15,12946.86 Kohms,27.19,8.20 ppb,0.026,25.35 %,0.82,24.08 °C,2.07
16-07-2025 11:17:14,5.0,1.38,0.18,0.43,0.18,22.58 °C,1.64,94.76 KPa,2.67,28.92 %,0.92,95.71 Kohms,0.20,32059,0,1.84,1.87,2.85,0.34,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,277 ppb,0.015,800ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.01 %,1.19,12946.86 Kohms,27.19,8.60 ppb,0.026,25.34 %,0.82,24.08 °C,2.07
16-07-2025 11:17:19,5.0,1.13,0.18,0.44,0.18,22.59 °C,1.64,94.76 KPa,2.67,28.94 %,0.92,96.32 Kohms,0.20,32068,0,2.08,1.87,2.85,0.32,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,289 ppb,0.015,808ppm,0.02,25.11 °C,1.72,94.77 KPa,2.67,35.99 %,1.15,12946.86 Kohms,27.19,8.00 ppb,0.026,25.35 %,0.82,24.06 °C,2.07
16-07-2025 11:17:24,5.0,1.42,0.18,0.43,0.18,22.58 °C,1.64,94.76 KPa,2.67,28.92 %,0.92,96.10 Kohms,0.20,32058,0,1.81,1.87,2.85,0.32,252 ppm,0.81,357 ppm,1.15,102 ppm,0.33,106 ppm,0.34,289 ppb,0.015,807ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.01 %,1.19,12946.86 Kohms,27.19,8.00 ppb,0.026,25.35 %,0.82,24.08 °C,2.07
16-07-2025 11:17:29,5.0,1.73,0.18,0.43,0.18,22.59 °C,1.64,94.76 KPa,2.67,28.92 %,0.92,95.50 Kohms,0.20,32073,0,2.01,1.87,2.86,0.32,252 ppm,0.81,357 ppm,1.15,101 ppm,0.33,106 ppm,0.34,288 ppb,0.015,801ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.01 %,1.19,12946.86 Kohms,27.19,8.00 ppb,0.026,25.35 %,0.82,24.08 °C,2.07
16-07-2025 11:17:34,5.0,1.86,0.18,0.44,0.18,22.58 °C,1.64,94.76 KPa,2.67,28.88 %,0.92,95.55 Kohms,0.20,32075,0,1.89,1.87,2.86,0.32,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,286 ppb,0.015,810ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.02 %,1.19,12946.86 Kohms,27.19,8.20 ppb,0.026,25.36 %,0.82,24.08 °C,2.07
16-07-2025 11:17:39,5.0,1.66,0.18,0.44,0.17,22.59 °C,1.64,94.76 KPa,2.67,28.89 %,0.92,96.43 Kohms,0.20,32103,0,1.87,1.89,2.85,0.31,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,297 ppb,0.016,810ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.02 %,1.19,12946.86 Kohms,27.19,8.00 ppb,0.026,25.35 %,0.82,24.07 °C,2.07
16-07-2025 11:17:44,5.0,1.28,0.18,0.43,0.18,22.60 °C,1.64,94.76 KPa,2.67,28.89 %,0.92,95.66 Kohms,0.20,32084,0,2.07,1.86,2.88,0.32,252 ppm,0.81,358 ppm,1.15,101 ppm,0.33,106 ppm,0.34,299 ppb,0.016,801ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.02 %,1.19,12946.86 Kohms,27.19,7.60 ppb,0.023,25.36 %,0.82,24.06 °C,2.07
16-07-2025 11:17:49,5.0,1.16,0.18,0.43,0.18,22.60 °C,1.64,94.76 KPa,2.67,28.90 %,0.92,96.49 Kohms,0.20,32106,0,1.82,1.86,2.85,0.32,251 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,292 ppb,0.016,808ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.03 %,1.19,12946.86 Kohms,27.19,7.40 ppb,0.023,25.36 %,0.82,24.06 °C,2.07
16-07-2025 11:17:54,5.0,1.6,0.17,0.43,0.18,22.60 °C,1.64,94.76 KPa,2.67,28.88 %,0.92,96.32 Kohms,0.20,32073,0,2.05,1.86,2.86,0.32,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,291 ppb,0.016,810ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.03 %,1.19,12946.86 Kohms,27.19,7.40 ppb,0.023,25.37 %,0.82,24.07 °C,2.07
16-07-2025 11:17:59,5.0,1.97,0.18,0.44,0.18,22.60 °C,1.64,94.76 KPa,2.67,28.89 %,0.92,95.61 Kohms,0.20,32087,0,1.82,1.87,2.84,0.31,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,291 ppb,0.016,808ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.04 %,1.19,12946.86 Kohms,27.19,7.40 ppb,0.023,25.38 %,0.82,24.07 °C,2.07
16-07-2025 11:18:04,5.0,1.78,0.17,0.44,0.18,22.60 °C,1.64,94.76 KPa,2.67,28.88 %,0.92,95.61 Kohms,0.20,32090,0,2.02,1.87,2.88,0.35,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,287 ppb,0.015,804ppm,0.02,25.11 °C,1.72,94.77 KPa,2.67,36.03 %,1.19,12946.86 Kohms,27.19,7.20 ppb,0.023,25.37 %,0.82,24.06 °C,2.07
16-07-2025 11:18:09,5.0,1.31,0.18,0.44,0.18,22.61 °C,1.64,94.76 KPa,2.67,28.88 %,0.92,96.60 Kohms,0.20,32098,0,1.89,1.88,2.84,0.32,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,297 ppb,0.016,803ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.04 %,1.19,12946.86 Kohms,27.19,7.20 ppb,0.023,25.39 %,0.82,24.07 °C,2.07
16-07-2025 11:18:14,5.0,1.13,0.17,0.43,0.18,22.60 °C,1.64,94.76 KPa,2.67,28.90 %,0.92,96.32 Kohms,0.20,32074,0,1.8,1.89,2.85,0.32,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,289 ppb,0.015,806ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.03 %,1.19,12946.86 Kohms,27.19,7.20 ppb,0.023,25.38 %,0.82,24.06 °C,2.07
16-07-2025 11:18:19,5.0,1.38,0.18,0.44,0.18,22.61 °C,1.64,94.76 KPa,2.67,28.91 %,0.92,95.55 Kohms,0.20,32095,0,2.07,1.86,2.88,0.32,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,287 ppb,0.015,802ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.03 %,1.19,12946.86 Kohms,27.19,7.20 ppb,0.023,25.38 %,0.82,24.08 °C,2.07
16-07-2025 11:18:24,5.0,1.76,0.18,0.44,0.18,22.60 °C,1.64,94.76 KPa,2.67,28.94 %,0.92,95.50 Kohms,0.20,32068,0,1.85,1.89,2.86,0.32,251 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,291 ppb,0.016,803ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.02 %,1.19,12946.86 Kohms,27.19,7.20 ppb,0.023,25.38 %,0.82,24.08 °C,2.07
16-07-2025 11:18:29,5.0,1.95,0.18,0.44,0.17,22.60 °C,1.64,94.76 KPa,2.67,28.94 %,0.92,96.04 Kohms,0.20,32081,0,1.87,1.87,2.85,0.32,252 ppm,0.81,357 ppm,1.15,102 ppm,0.33,106 ppm,0.34,293 ppb,0.016,810ppm,0.02,25.13 °C,1.72,94.77 KPa,2.67,36.03 %,1.19,12946.86 Kohms,27.19,7.40 ppb,0.023,25.38 %,0.82,24.08 °C,2.07
16-07-2025 11:18:34,5.0,1.89,0.17,0.44,0.18,22.60 °C,1.64,94.76 KPa,2.67,28.95 %,0.92,96.21 Kohms,0.20,32085,0,2.08,1.88,2.88,0.34,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,286 ppb,0.015,804ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.01 %,1.19,12946.86 Kohms,27.19,7.60 ppb,0.023,25.37 %,0.82,24.07 °C,2.07
16-07-2025 11:18:39,5.0,1.61,0.17,0.43,0.18,22.60 °C,1.64,94.76 KPa,2.67,28.97 %,0.92,96.10 Kohms,0.20,32071,0,1.85,1.88,2.88,0.34,252 ppm,0.81,357 ppm,1.15,102 ppm,0.33,106 ppm,0.34,290 ppb,0.015,801ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,36.01 %,1.19,12946.86 Kohms,27.19,7.60 ppb,0.023,25.37 %,0.82,24.08 °C,2.07
16-07-2025 11:18:44,5.0,1.35,0.18,0.44,0.17,22.60 °C,1.64,94.76 KPa,2.67,28.98 %,0.92,95.66 Kohms,0.20,32071,0,1.9,1.89,2.85,0.31,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,281 ppb,0.015,805ppm,0.02,25.13 °C,1.72,94.77 KPa,2.67,35.98 %,1.15,12946.86 Kohms,27.19,7.80 ppb,0.023,25.37 %,0.82,24.07 °C,2.07
16-07-2025 11:18:49,5.0,1.19,0.17,0.43,0.18,22.60 °C,1.64,94.76 KPa,2.67,28.99 %,0.92,95.28 Kohms,0.20,32077,0,2.0,1.86,2.85,0.32,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,302 ppb,0.016,807ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,35.99 %,1.15,12946.86 Kohms,27.19,8.00 ppb,0.026,25.37 %,0.82,24.08 °C,2.07
16-07-2025 11:18:54,5.0,1.16,0.18,0.44,0.18,22.60 °C,1.64,94.76 KPa,2.67,29.00 %,0.92,95.88 Kohms,0.20,32076,0,1.82,1.87,2.86,0.31,252 ppm,0.81,358 ppm,1.15,102 ppm,0.33,106 ppm,0.34,281 ppb,0.015,800ppm,0.02,25.12 °C,1.72,94.77 KPa,2.67,35.97 %,1.15,12946.86 Kohms,27.19,8.20 ppb,0.026,25.35 %,0.82,24.06 °C,2.07
16-07-2025 11:18:59,5.0,1.27,0.18,0.44,0.18,22.60 °C,1.64,94.76 KPa,2.67,28.99 %,0.92,96.32 Kohms,0.20,32077,0,2.07,1.88,2.87,0.32,252 ppm,0.81,357 ppm,1.15,102 ppm,0.33,106 ppm,0.34,294 ppb,0.016,807ppm,0.02,25.13 °C,1.72,94.77 KPa,2.67,35.96 %,1.15,12946.86 Kohms,27.19,8.20 ppb,0.026,25.33 %,0.82,24.06 °C,2.07
16-07-2025 11:19:04,5.0,1.5,0.18,0.44,0.18,22.60 °C,1.64,94.76 KPa,2.67,28.98 %,0.92,95.99 Kohms,0.20,32084,0,1.82,1.88,2.87,0.35,252 ppm,0.81,357 ppm,1.15,101 ppm,0.33,106 ppm,0.34,296 ppb,0.016,805ppm,0.02,25.13 °C,1.72,94.77 KPa,2.67,35.94 %,1.15,12946.86 Kohms,27.19,8.20 ppb,0.026,25.34 %,0.82,24.07 °C,2.07
16-07-2025 11:19:09,5.0,1.72,0.17,0.43,0.18,22.61 °C,1.64,94.76 KPa,2.67,28.97 %,0.92,96.10 Kohms,0.20,32073,0,1.96,1.87,2.85,0.31,252 ppm,0.81,357 ppm,1.15,102 ppm,0.33,106 ppm,0.34,290 ppb,0.015,800ppm,0.02,25.13 °C,1.72,94.77 KPa,2.67,35.93 %,1.15,12946.86 Kohms,27.19,8.40 ppb,0.026,25.33 %,0.82,24.08 °C,2.07
16-07-2025 11:19:14,5.0,1.87,0.17,0.43,0.18,22.60 °C,1.64,94.76 KPa,2.67,28.95 %,0.92,95.50 Kohms,0.20,32063,0,2.05,1.87,2.88,0.31,252 ppm,0.81,357 ppm,1.15,102 ppm,0.33,106 ppm,0.34,292 ppb,0.016,792ppm,0.02,25.13 °C,1.72,94.77 KPa,2.67,35.93 %,1.15,12946.86 Kohms,27.19,8.60 ppb,0.026,25.32 %,0.82,24.07 °C,2.07
